City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,moapa valley,36.5805,-114.4703,286.79,39,2,0.76,US,1704162722
274,puerto baquerizo moreno,-0.9,-89.6,297.67,87,5,3.28,EC,1704162723
275,basco,20.4487,121.9702,297.24,75,99,11.15,PH,1704162724
276,fortuna,40.5982,-124.1573,283.14,93,0,0.0,US,1704162545
277,haiku-pauwela,20.9219,-156.3051,299.16,64,20,9.77,US,1704162725
278,rafsanjan,30.4067,55.9939,280.15,64,16,2.37,IR,1704162725
279,ormara,25.2088,64.6357,294.54,71,1,1.98,PK,1704162726
280,el reno,35.5323,-97.955,274.3,83,82,0.0,US,1704162726
281,port saint john's,-31.6229,29.5448,293.77,82,99,4.04,ZA,1704162727
282,port douglas,-16.4833,145.4667,302.6,70,11,3.11,AU,1704162728
283,muisne,0.6,-80.0333,298.02,88,100,2.72,EC,1704162728
284,kone,-21.0595,164.8658,306.02,46,41,1.25,NC,1704162729
285,horta,38.5333,-28.6333,290.94,92,100,4.02,PT,1704162729
286,chernyshevskiy,63.0128,112.4714,254.73,97,100,2.49,RU,1704162730
287,kairouan,35.6781,10.0963,288.16,58,100,1.03,TN,1704162731
288,siracusa,37.0881,15.2792,286.92,68,100,3.65,IT,1704162731
289,tokar,18.4254,37.729,296.63,71,63,5.3,SD,1704162732
290,bassila,9.0081,1.6654,296.32,26,4,0.4,BJ,1704162733
291,mili,6.0815,171.735,301.19,79,21,8.87,MH,1704162733
292,afif,23.9065,42.9172,288.43,61,0,4.05,SA,1704162734
293,minas de marcona,-15.2119,-75.1103,290.01,83,91,4.76,PE,1704162734
294,heyuan,23.7333,114.6833,294.9,59,7,0.83,CN,1704162735
295,saudarkrokur,65.7461,-19.6394,269.59,94,92,0.8,IS,1704162520
296,leava,-14.3,-178.1667,301.32,75,83,5.29,WF,1704162737
297,qamdo,31.1667,97.2333,266.65,37,96,1.56,CN,1704162737
298,antofagasta,-23.65,-70.4,292.75,80,56,2.09,CL,1704162596
299,laascaanood,8.4774,47.3597,289.97,83,8,3.43,SO,1704162739
300,jijiga,9.35,42.8,288.45,46,62,3.12,ET,1704162739
301,harper,4.375,-7.7169,299.64,83,31,2.72,LR,1704162740
302,akdepe,42.0551,59.3788,265.2,88,17,1.75,TM,1704162740
303,gilgit,35.9221,74.3087,274.67,39,1,1.35,PK,1704162741
304,zhangye,38.9342,100.4517,271.74,40,0,3.07,CN,1704162742
305,al mijlad,11.0333,27.7333,291.06,26,1,5.59,SD,1704162742
306,borovichi,58.3878,33.9155,245.94,99,48,1.79,RU,1704162743
307,hirara,24.8,125.2833,295.07,60,20,4.12,JP,1704162744
308,greenville,35.6127,-77.3663,280.24,61,100,4.12,US,1704162698
309,bathsheba,13.2167,-59.5167,299.49,83,20,5.66,BB,1704162745
310,siwa oasis,29.2041,25.5195,285.67,64,0,1.83,EG,1704162746
311,inongo,-1.95,18.2667,296.4,88,100,2.07,CD,1704162746
312,hasaki,35.7333,140.8333,285.53,61,66,4.73,JP,1704162747
313,rio grande,-32.035,-52.0986,295.9,86,98,7.0,BR,1704162748
314,margate,51.3813,1.3862,285.32,96,100,5.81,GB,1704162708
315,jalai nur,49.45,117.7,257.83,92,77,1.56,CN,1704162749
316,luderitz,-26.6481,15.1594,290.48,96,23,1.53,NA,1704162750
317,kaohsiung,22.6163,120.3133,296.12,67,75,1.03,TW,1704162715
318,sargatskoye,55.6101,73.4972,271.35,95,100,4.57,RU,1704162751
319,severnoye,56.3491,78.3619,272.58,97,99,7.6,RU,1704162751
320,wuyang,31.9925,116.2472,277.55,84,100,1.76,CN,1704162752
321,sihanoukville,10.6093,103.5296,301.12,83,40,3.6,KH,1704162707
322,yakeshi,49.2833,120.7333,253.91,98,99,0.99,CN,1704162753
323,montepuez,-13.1256,38.9997,295.75,92,100,1.19,MZ,1704162753
324,ciutadella,40.0011,3.8414,282.6,66,16,5.49,ES,1704162754
325,warmbaths,-24.8833,28.2833,292.43,85,40,4.64,ZA,1704162754
326,khandud,36.9513,72.318,260.82,38,14,0.76,AF,1704162755
327,richards bay,-28.783,32.0377,293.94,90,65,2.61,ZA,1704162756
328,pitimbu,-7.4706,-34.8086,296.48,81,3,3.12,BR,1704162757
329,miri,4.4148,114.0089,301.23,89,40,2.06,MY,1704162757
330,bhatkal,13.9667,74.5667,298.88,55,99,2.1,IN,1704162758
331,pozega,45.3403,17.6853,275.8,81,83,0.76,HR,1704162758
332,trairi,-3.2778,-39.2689,297.51,89,100,1.11,BR,1704162685
333,phuthaditjhaba,-28.5242,28.8158,286.66,94,89,2.36,ZA,1704162760
334,codrington,-38.2667,141.9667,295.82,69,100,5.14,AU,1704162760
335,vilyuysk,63.7553,121.6247,247.04,98,100,2.24,RU,1704162761
336,yuzhno-kurilsk,44.0306,145.8556,271.14,72,100,5.64,RU,1704162761
337,san julian,21.0167,-102.1667,286.89,35,100,1.73,MX,1704162762
338,labytnangi,66.6572,66.4183,243.09,94,47,1.84,RU,1704162762
339,jijel,36.8205,5.7667,285.12,82,75,2.06,DZ,1704162763
340,igarka,67.4667,86.5833,246.92,100,96,1.44,RU,1704162440
341,balaguer,41.7912,0.8109,278.97,75,76,0.97,ES,1704162764
342,saijo,33.9167,133.1833,284.34,55,6,1.11,JP,1704162764
343,archangelos,36.2149,28.1149,286.65,83,6,1.61,GR,1704162765
344,lensk,60.7253,114.9278,260.18,92,100,3.96,RU,1704162765
345,lashio,22.9333,97.75,290.68,59,0,0.06,MM,1704162766
346,chibougamau,49.9168,-74.3659,264.94,67,100,5.14,CA,1704162767
347,oamaru,-45.0784,170.9801,290.03,68,100,4.34,NZ,1704162767
348,arcelia,18.2833,-100.2667,294.61,55,53,1.6,MX,1704162768
349,mount pearl,47.5166,-52.7813,270.0,82,75,2.57,CA,1704162768
350,acarau,-2.8856,-40.12,299.25,78,100,1.39,BR,1704162769
351,springbok,-29.6643,17.8865,292.1,67,0,0.86,ZA,1704162769
352,ola,59.5833,151.2833,248.97,85,16,2.26,RU,1704162770
353,gonzalez,30.5816,-87.2914,284.06,62,0,5.66,US,1704162770
354,mazatlan,23.2167,-106.4167,296.99,73,100,0.45,MX,1704162771
355,northam,51.0333,-4.2167,285.03,97,100,8.17,GB,1704162771
356,lebu,-37.6167,-73.65,286.83,82,4,6.54,CL,1704162439
357,las tablas,7.7667,-80.2833,298.25,99,93,6.86,PA,1704162772
358,lompoc,34.6391,-120.4579,286.49,82,0,4.47,US,1704162685
359,sinabang,2.4803,96.3801,301.46,73,86,0.32,ID,1704162774
360,kawalu,-7.3817,108.2082,301.2,78,100,1.66,ID,1704162775
361,lerwick,60.1545,-1.1494,279.15,88,100,15.29,GB,1704162775
362,tha khanon,9.0302,98.9529,302.6,68,33,1.67,TH,1704162776
363,montenegro,42.5,19.3,282.85,100,100,0.0,ME,1704162776
